日時,アレイ,札幌→大通り,大通り→札幌,合計
2018-12-01T08:45:00+09:00,J3,925,858,1783
2018-12-01T08:45:00+09:00,J4,1093,1166,2259
2018-12-01T08:45:00+09:00,J5,447,370,817
2018-12-01T09:00:00+09:00,J1,1259,1279,2538
2018-12-01T09:00:00+09:00,J2,628,574,1202
2018-12-01T09:00:00+09:00,J3,822,734,1556
2018-12-01T09:00:00+09:00,J4,1073,1175,2248
2018-12-01T09:00:00+09:00,J5,494,555,1049
2018-12-01T09:15:00+09:00,J1,1297,1280,2577
2018-12-01T09:15:00+09:00,J2,630,596,1226
2018-12-01T09:15:00+09:00,J3,826,753,1579
2018-12-01T09:15:00+09:00,J4,1063,1120,2183
2018-12-01T09:15:00+09:00,J5,549,615,1164
2018-12-01T09:30:00+09:00,J1,1306,1369,2675
2018-12-01T09:30:00+09:00,J2,604,510,1114
2018-12-01T09:30:00+09:00,J3,1014,806,1820
2018-12-01T09:30:00+09:00,J4,1079,1210,2289
2018-12-01T09:30:00+09:00,J5,532,578,1110
2018-12-01T09:45:00+09:00,J1,1445,1413,2858
2018-12-01T09:45:00+09:00,J2,744,585,1329
2018-12-01T09:45:00+09:00,J3,985,872,1857
2018-12-01T09:45:00+09:00,J4,1110,1109,2219
2018-12-01T09:45:00+09:00,J5,511,530,1041
2018-12-01T10:00:00+09:00,J1,1426,1512,2938
2018-12-01T10:00:00+09:00,J2,695,661,1356
2018-12-01T10:00:00+09:00,J3,1003,875,1878
2018-12-01T10:00:00+09:00,J4,1127,1186,2313
2018-12-01T10:00:00+09:00,J5,490,562,1052
2018-12-01T10:15:00+09:00,J1,1440,1517,2957
2018-12-01T10:15:00+09:00,J2,741,650,1391
2018-12-01T10:15:00+09:00,J3,941,867,1808
2018-12-01T10:15:00+09:00,J4,1148,1137,2285
2018-12-01T10:15:00+09:00,J5,552,633,1185
2018-12-01T10:30:00+09:00,J1,1293,1406,2699
2018-12-01T10:30:00+09:00,J2,772,640,1412
2018-12-01T10:30:00+09:00,J3,895,775,1670
2018-12-01T10:30:00+09:00,J4,1223,1218,2441
2018-12-01T10:30:00+09:00,J5,591,652,1243
2018-12-01T10:45:00+09:00,J1,1356,1352,2708
2018-12-01T10:45:00+09:00,J2,940,723,1663
2018-12-01T10:45:00+09:00,J3,1071,930,2001
2018-12-01T10:45:00+09:00,J4,1308,1273,2581
2018-12-01T10:45:00+09:00,J5,661,646,1307
2018-12-01T11:00:00+09:00,J1,1345,1487,2832
2018-12-01T11:00:00+09:00,J2,787,668,1455
2018-12-01T11:00:00+09:00,J3,1304,1160,2464
2018-12-01T11:00:00+09:00,J4,1276,1314,2590
2018-12-01T11:00:00+09:00,J5,466,443,909
2018-12-01T11:15:00+09:00,J1,1343,1475,2818
2018-12-01T11:15:00+09:00,J2,770,675,1445
2018-12-01T11:15:00+09:00,J3,1325,1141,2466
2018-12-01T11:15:00+09:00,J4,1301,1267,2568
2018-12-01T11:15:00+09:00,J5,355,292,647
2018-12-01T11:30:00+09:00,J1,1371,1455,2826
2018-12-01T11:30:00+09:00,J2,736,795,1531
2018-12-01T11:30:00+09:00,J3,1290,1179,2469
2018-12-01T11:30:00+09:00,J4,1330,1317,2647
2018-12-01T11:30:00+09:00,J5,307,306,613
2018-12-01T11:45:00+09:00,J1,1128,1347,2475
2018-12-01T11:45:00+09:00,J2,762,747,1509
2018-12-01T11:45:00+09:00,J3,1253,1092,2345
2018-12-01T11:45:00+09:00,J4,1194,1278,2472
2018-12-01T11:45:00+09:00,J5,268,305,573
2018-12-01T12:00:00+09:00,J1,996,1193,2189
2018-12-01T12:00:00+09:00,J2,750,695,1445
2018-12-01T12:00:00+09:00,J3,1258,1094,2352
2018-12-01T12:00:00+09:00,J4,1258,1210,2468
2018-12-01T12:00:00+09:00,J5,341,295,636
2018-12-01T12:15:00+09:00,J1,990,1119,2109
2018-12-01T12:15:00+09:00,J2,753,654,1407
2018-12-01T12:15:00+09:00,J3,1217,1118,2335
2018-12-01T12:15:00+09:00,J4,1181,1151,2332
2018-12-01T12:15:00+09:00,J5,484,481,965
2018-12-01T12:30:00+09:00,J1,1064,1121,2185
2018-12-01T12:30:00+09:00,J2,742,668,1410
2018-12-01T12:30:00+09:00,J3,1054,1005,2059
2018-12-01T12:30:00+09:00,J4,1173,1169,2342
2018-12-01T12:30:00+09:00,J5,587,587,1174
2018-12-01T12:45:00+09:00,J1,1014,1209,2223
2018-12-01T12:45:00+09:00,J2,767,692,1459
2018-12-01T12:45:00+09:00,J3,996,927,1923
2018-12-01T12:45:00+09:00,J4,1177,1296,2473
2018-12-01T12:45:00+09:00,J5,627,618,1245
2018-12-01T13:00:00+09:00,J1,1217,1311,2528
2018-12-01T13:00:00+09:00,J2,672,729,1401
2018-12-01T13:00:00+09:00,J3,937,948,1885
2018-12-01T13:00:00+09:00,J4,1158,1204,2362
2018-12-01T13:00:00+09:00,J5,573,628,1201
2018-12-01T13:15:00+09:00,J1,1136,1384,2520
2018-12-01T13:15:00+09:00,J2,697,795,1492
2018-12-01T13:15:00+09:00,J3,934,894,1828
2018-12-01T13:15:00+09:00,J4,1275,1266,2541
2018-12-01T13:15:00+09:00,J5,574,626,1200
2018-12-01T13:30:00+09:00,J1,1052,1243,2295
2018-12-01T13:30:00+09:00,J2,740,698,1438
2018-12-01T13:30:00+09:00,J3,891,1017,1908
2018-12-01T13:30:00+09:00,J4,1208,1093,2301
2018-12-01T13:30:00+09:00,J5,601,673,1274
2018-12-01T13:45:00+09:00,J1,1171,1447,2618
2018-12-01T13:45:00+09:00,J2,748,713,1461
2018-12-01T13:45:00+09:00,J3,1012,1001,2013
2018-12-01T13:45:00+09:00,J4,1214,1250,2464
2018-12-01T13:45:00+09:00,J5,638,615,1253
2018-12-01T14:00:00+09:00,J1,1214,1462,2676
2018-12-01T14:00:00+09:00,J2,743,693,1436
2018-12-01T14:00:00+09:00,J3,1118,921,2039
2018-12-01T14:00:00+09:00,J4,1140,1255,2395
2018-12-01T14:00:00+09:00,J5,616,671,1287
2018-12-01T14:15:00+09:00,J1,1212,1408,2620
2018-12-01T14:15:00+09:00,J2,791,726,1517
2018-12-01T14:15:00+09:00,J3,1119,1025,2144
2018-12-01T14:15:00+09:00,J4,1263,1303,2566
2018-12-01T14:15:00+09:00,J5,696,666,1362
2018-12-01T14:30:00+09:00,J1,1257,1436,2693
2018-12-01T14:30:00+09:00,J2,808,741,1549
2018-12-01T14:30:00+09:00,J3,1012,935,1947
2018-12-01T14:30:00+09:00,J4,1285,1226,2511
2018-12-01T14:30:00+09:00,J5,656,692,1348
2018-12-01T14:45:00+09:00,J1,1209,1413,2622
2018-12-01T14:45:00+09:00,J2,755,677,1432
2018-12-01T14:45:00+09:00,J3,1030,958,1988
2018-12-01T14:45:00+09:00,J4,1245,1339,2584
2018-12-01T14:45:00+09:00,J5,665,636,1301
2018-12-01T15:00:00+09:00,J1,1255,1416,2671
2018-12-01T15:00:00+09:00,J2,822,776,1598
2018-12-01T15:00:00+09:00,J3,1024,926,1950
2018-12-01T15:00:00+09:00,J4,1269,1333,2602
2018-12-01T15:00:00+09:00,J5,621,660,1281
2018-12-01T15:15:00+09:00,J1,1257,1506,2763
2018-12-01T15:15:00+09:00,J2,834,714,1548
2018-12-01T15:15:00+09:00,J3,1040,940,1980
2018-12-01T15:15:00+09:00,J4,1307,1333,2640
2018-12-01T15:15:00+09:00,J5,619,647,1266
2018-12-01T15:30:00+09:00,J1,1203,1470,2673
2018-12-01T15:30:00+09:00,J2,911,755,1666
2018-12-01T15:30:00+09:00,J3,1133,993,2126
2018-12-01T15:30:00+09:00,J4,1379,1330,2709
2018-12-01T15:30:00+09:00,J5,617,629,1246
2018-12-01T15:45:00+09:00,J1,1306,1452,2758
2018-12-01T15:45:00+09:00,J2,925,766,1691
2018-12-01T15:45:00+09:00,J3,1244,968,2212
2018-12-01T15:45:00+09:00,J4,1323,1232,2555
2018-12-01T15:45:00+09:00,J5,591,672,1263
2018-12-01T16:00:00+09:00,J1,1154,1442,2596
2018-12-01T16:00:00+09:00,J2,879,758,1637
2018-12-01T16:00:00+09:00,J3,1267,1108,2375
2018-12-01T16:00:00+09:00,J4,1199,1323,2522
2018-12-01T16:00:00+09:00,J5,633,666,1299
2018-12-01T16:15:00+09:00,J1,1204,1425,2629
2018-12-01T16:15:00+09:00,J2,926,763,1689
2018-12-01T16:15:00+09:00,J3,1462,1249,2711
2018-12-01T16:15:00+09:00,J4,1294,1289,2583
2018-12-01T16:15:00+09:00,J5,599,696,1295
2018-12-01T16:30:00+09:00,J1,1254,1449,2703
2018-12-01T16:30:00+09:00,J2,929,700,1629
2018-12-01T16:30:00+09:00,J3,1416,1197,2613
2018-12-01T16:30:00+09:00,J4,1312,1358,2670
2018-12-01T16:30:00+09:00,J5,609,661,1270
2018-12-01T16:45:00+09:00,J1,1202,1450,2652
2018-12-01T16:45:00+09:00,J2,1050,760,1810
2018-12-01T16:45:00+09:00,J3,1406,1353,2759
2018-12-01T16:45:00+09:00,J4,1214,1235,2449
2018-12-01T16:45:00+09:00,J5,608,602,1210
2018-12-01T17:00:00+09:00,J1,1315,1479,2794
2018-12-01T17:00:00+09:00,J2,1066,744,1810
2018-12-01T17:00:00+09:00,J3,1456,1130,2586
2018-12-01T17:00:00+09:00,J4,1355,1319,2674
2018-12-01T17:00:00+09:00,J5,541,562,1103
2018-12-01T17:15:00+09:00,J1,1314,1349,2663
2018-12-01T17:15:00+09:00,J2,1064,829,1893
2018-12-01T17:15:00+09:00,J3,1426,1048,2474
2018-12-01T17:15:00+09:00,J4,1372,1242,2614
2018-12-01T17:15:00+09:00,J5,372,362,734
2018-12-01T17:30:00+09:00,J1,1352,1474,2826
2018-12-01T17:30:00+09:00,J2,968,831,1799
2018-12-01T17:30:00+09:00,J3,1365,1084,2449
2018-12-01T17:30:00+09:00,J4,1327,1290,2617
2018-12-01T17:30:00+09:00,J5,334,329,663
2018-12-01T17:45:00+09:00,J1,1355,1486,2841
2018-12-01T17:45:00+09:00,J2,972,819,1791
2018-12-01T17:45:00+09:00,J3,1340,1260,2600
2018-12-01T17:45:00+09:00,J4,1345,1341,2686
2018-12-01T17:45:00+09:00,J5,347,347,694
2018-12-01T18:00:00+09:00,J1,1350,1457,2807
2018-12-01T18:00:00+09:00,J2,922,903,1825
2018-12-01T18:00:00+09:00,J3,1337,1220,2557
2018-12-01T18:00:00+09:00,J4,1193,1172,2365
2018-12-01T18:00:00+09:00,J5,375,369,744
2018-12-01T18:15:00+09:00,J1,1293,1519,2812
2018-12-01T18:15:00+09:00,J2,811,881,1692
2018-12-01T18:15:00+09:00,J3,1292,1140,2432
2018-12-01T18:15:00+09:00,J4,1135,1177,2312
2018-12-01T18:15:00+09:00,J5,474,415,889
2018-12-01T18:30:00+09:00,J1,1345,1440,2785
2018-12-01T18:30:00+09:00,J2,823,714,1537
2018-12-01T18:30:00+09:00,J3,1293,1135,2428
2018-12-01T18:30:00+09:00,J4,1277,1298,2575
2018-12-01T18:30:00+09:00,J5,613,504,1117
2018-12-01T18:45:00+09:00,J1,1385,1344,2729
2018-12-01T18:45:00+09:00,J2,780,615,1395
2018-12-01T18:45:00+09:00,J3,1145,1078,2223
2018-12-01T18:45:00+09:00,J4,1246,1229,2475
2018-12-01T18:45:00+09:00,J5,623,566,1189
2018-12-01T19:00:00+09:00,J1,1173,1277,2450
2018-12-01T19:00:00+09:00,J2,813,679,1492
2018-12-01T19:00:00+09:00,J3,1105,991,2096
2018-12-01T19:00:00+09:00,J4,1329,1222,2551
2018-12-01T19:00:00+09:00,J5,621,616,1237
2018-12-01T19:15:00+09:00,J1,1140,1283,2423
2018-12-01T19:15:00+09:00,J2,828,684,1512
2018-12-01T19:15:00+09:00,J3,1117,1035,2152
2018-12-01T19:15:00+09:00,J4,1212,1193,2405
2018-12-01T19:15:00+09:00,J5,585,581,1166
2018-12-01T19:30:00+09:00,J1,1198,1296,2494
2018-12-01T19:30:00+09:00,J2,837,604,1441
2018-12-01T19:30:00+09:00,J3,1108,989,2097
2018-12-01T19:30:00+09:00,J4,1282,1303,2585
2018-12-01T19:30:00+09:00,J5,640,576,1216
2018-12-01T19:45:00+09:00,J1,1211,1339,2550
2018-12-01T19:45:00+09:00,J2,819,574,1393
2018-12-01T19:45:00+09:00,J3,1007,1036,2043
2018-12-01T19:45:00+09:00,J4,1070,1217,2287
2018-12-01T19:45:00+09:00,J5,565,570,1135
2018-12-01T20:00:00+09:00,J1,1181,1346,2527
2018-12-01T20:00:00+09:00,J2,746,679,1425
2018-12-01T20:00:00+09:00,J3,1031,1047,2078
2018-12-01T20:00:00+09:00,J4,1148,1191,2339
2018-12-01T20:00:00+09:00,J5,576,602,1178
2018-12-01T20:15:00+09:00,J1,1121,1294,2415
2018-12-01T20:15:00+09:00,J2,750,666,1416
2018-12-01T20:15:00+09:00,J3,1028,1005,2033
2018-12-01T20:15:00+09:00,J4,1295,1265,2560
2018-12-01T20:15:00+09:00,J5,566,642,1208
2018-12-01T20:30:00+09:00,J1,1068,1272,2340
2018-12-01T20:30:00+09:00,J2,691,562,1253
2018-12-01T20:30:00+09:00,J3,984,1025,2009
2018-12-01T20:30:00+09:00,J4,1222,1291,2513
2018-12-01T20:30:00+09:00,J5,513,596,1109
2018-12-01T20:45:00+09:00,J1,1056,1212,2268
2018-12-01T20:45:00+09:00,J2,698,616,1314
2018-12-01T20:45:00+09:00,J3,1058,907,1965
2018-12-01T20:45:00+09:00,J4,1106,1147,2253
2018-12-01T20:45:00+09:00,J5,535,562,1097
2018-12-01T21:00:00+09:00,J1,1108,1225,2333
2018-12-01T21:00:00+09:00,J2,735,652,1387
2018-12-01T21:00:00+09:00,J3,935,809,1744
2018-12-01T21:00:00+09:00,J4,1222,1286,2508
2018-12-01T21:00:00+09:00,J5,549,541,1090
2018-12-01T21:15:00+09:00,J1,1067,1154,2221
2018-12-01T21:15:00+09:00,J2,773,646,1419
2018-12-01T21:15:00+09:00,J3,978,813,1791
2018-12-01T21:15:00+09:00,J4,1174,1159,2333
2018-12-01T21:15:00+09:00,J5,582,596,1178
2018-12-01T21:30:00+09:00,J1,988,1136,2124
2018-12-01T21:30:00+09:00,J2,729,686,1415
2018-12-01T21:30:00+09:00,J3,872,779,1651
2018-12-01T21:30:00+09:00,J4,1096,1165,2261
2018-12-01T21:30:00+09:00,J5,523,576,1099
2018-12-01T21:45:00+09:00,J1,1002,1083,2085
2018-12-01T21:45:00+09:00,J2,487,633,1120
2018-12-01T21:45:00+09:00,J3,966,800,1766
2018-12-01T21:45:00+09:00,J4,1078,1042,2120
2018-12-01T21:45:00+09:00,J5,493,499,992
2018-12-01T22:00:00+09:00,J1,987,1079,2066
2018-12-01T22:00:00+09:00,J2,446,574,1020
2018-12-01T22:00:00+09:00,J3,856,772,1628
2018-12-01T22:00:00+09:00,J4,1141,1220,2361
2018-12-01T22:00:00+09:00,J5,489,464,953
2018-12-01T22:15:00+09:00,J1,987,1083,2070
2018-12-01T22:15:00+09:00,J2,413,505,918
2018-12-01T22:15:00+09:00,J3,903,789,1692
2018-12-01T22:15:00+09:00,J4,1039,1173,2212
2018-12-01T22:15:00+09:00,J5,539,529,1068
2018-12-01T22:30:00+09:00,J1,973,1150,2123
2018-12-01T22:30:00+09:00,J2,439,586,1025
2018-12-01T22:30:00+09:00,J3,875,736,1611
2018-12-01T22:30:00+09:00,J4,1125,1144,2269
2018-12-01T22:30:00+09:00,J5,484,431,915
2018-12-01T22:45:00+09:00,J1,1015,1157,2172
2018-12-01T22:45:00+09:00,J2,446,564,1010
2018-12-01T22:45:00+09:00,J3,882,714,1596
2018-12-01T22:45:00+09:00,J4,1174,1239,2413
2018-12-01T22:45:00+09:00,J5,457,449,906
2018-12-01T23:00:00+09:00,J1,989,1122,2111
2018-12-01T23:00:00+09:00,J2,387,593,980
2018-12-01T23:00:00+09:00,J3,786,713,1499
2018-12-01T23:00:00+09:00,J4,1111,1130,2241
2018-12-01T23:00:00+09:00,J5,427,423,850
2018-12-01T23:15:00+09:00,J1,965,1045,2010
2018-12-01T23:15:00+09:00,J2,365,551,916
2018-12-01T23:15:00+09:00,J3,808,758,1566
2018-12-01T23:15:00+09:00,J4,1040,1122,2162
2018-12-01T23:15:00+09:00,J5,415,398,813
2018-12-01T23:30:00+09:00,J1,895,1010,1905
2018-12-01T23:30:00+09:00,J2,423,580,1003
2018-12-01T23:30:00+09:00,J3,873,747,1620
2018-12-01T23:30:00+09:00,J4,918,1036,1954
2018-12-01T23:30:00+09:00,J5,410,374,784
2018-12-01T23:45:00+09:00,J1,936,992,1928
2018-12-01T23:45:00+09:00,J2,377,487,864
2018-12-01T23:45:00+09:00,J3,775,699,1474
2018-12-01T23:45:00+09:00,J4,829,833,1662
2018-12-01T23:45:00+09:00,J5,412,421,833
2018-12-02T00:00:00+09:00,J1,806,830,1636
2018-12-02T00:00:00+09:00,J2,381,446,827
2018-12-02T00:00:00+09:00,J3,698,490,1188
2018-12-02T00:00:00+09:00,J4,848,796,1644
2018-12-02T00:00:00+09:00,J5,482,473,955
2018-12-02T00:15:00+09:00,J1,548,530,1078
2018-12-02T00:15:00+09:00,J2,333,397,730
2018-12-02T00:15:00+09:00,J3,411,407,818
2018-12-02T00:15:00+09:00,J4,601,594,1195
2018-12-02T00:15:00+09:00,J5,634,564,1198
2018-12-02T00:30:00+09:00,J1,368,337,705
2018-12-02T00:30:00+09:00,J2,324,356,680
2018-12-02T00:30:00+09:00,J3,458,487,945
2018-12-02T00:30:00+09:00,J4,395,405,800
2018-12-02T00:30:00+09:00,J5,630,609,1239
2018-12-02T00:45:00+09:00,J1,373,383,756
2018-12-02T00:45:00+09:00,J2,338,364,702
2018-12-02T00:45:00+09:00,J3,503,492,995
2018-12-02T00:45:00+09:00,J4,344,343,687
2018-12-02T00:45:00+09:00,J5,635,630,1265
2018-12-02T05:45:00+09:00,J1,804,765,1569
2018-12-02T05:45:00+09:00,J2,338,352,690
2018-12-02T05:45:00+09:00,J3,631,573,1204
2018-12-02T05:45:00+09:00,J4,652,693,1345
2018-12-02T05:45:00+09:00,J5,603,598,1201
2018-12-02T06:00:00+09:00,J1,733,696,1429
2018-12-02T06:00:00+09:00,J2,359,387,746
2018-12-02T06:00:00+09:00,J3,494,463,957
2018-12-02T06:00:00+09:00,J4,688,749,1437
2018-12-02T06:00:00+09:00,J5,617,597,1214
2018-12-02T06:15:00+09:00,J1,770,801,1571
2018-12-02T06:15:00+09:00,J2,335,396,731
2018-12-02T06:15:00+09:00,J3,492,548,1040
2018-12-02T06:15:00+09:00,J4,696,774,1470
2018-12-02T06:15:00+09:00,J5,595,482,1077
2018-12-02T06:30:00+09:00,J1,795,792,1587
2018-12-02T06:30:00+09:00,J2,318,386,704
2018-12-02T06:30:00+09:00,J3,588,554,1142
2018-12-02T06:30:00+09:00,J4,707,778,1485
2018-12-02T06:30:00+09:00,J5,614,580,1194
2018-12-02T06:45:00+09:00,J1,818,846,1664
2018-12-02T06:45:00+09:00,J2,394,425,819
2018-12-02T06:45:00+09:00,J3,582,561,1143
2018-12-02T06:45:00+09:00,J4,767,810,1577
2018-12-02T06:45:00+09:00,J5,544,507,1051
2018-12-02T07:00:00+09:00,J1,886,927,1813
2018-12-02T07:00:00+09:00,J2,467,435,902
2018-12-02T07:00:00+09:00,J3,580,573,1153
2018-12-02T07:00:00+09:00,J4,764,841,1605
2018-12-02T07:00:00+09:00,J5,628,537,1165
2018-12-02T07:15:00+09:00,J1,977,978,1955
2018-12-02T07:15:00+09:00,J2,561,525,1086
2018-12-02T07:15:00+09:00,J3,589,602,1191
2018-12-02T07:15:00+09:00,J4,859,950,1809
2018-12-02T07:15:00+09:00,J5,623,563,1186
2018-12-02T07:30:00+09:00,J1,992,980,1972
2018-12-02T07:30:00+09:00,J2,506,477,983
2018-12-02T07:30:00+09:00,J3,597,612,1209
2018-12-02T07:30:00+09:00,J4,830,908,1738
2018-12-02T07:30:00+09:00,J5,591,609,1200
2018-12-02T07:45:00+09:00,J1,879,921,1800
2018-12-02T07:45:00+09:00,J2,484,442,926
2018-12-02T07:45:00+09:00,J3,701,630,1331
2018-12-02T07:45:00+09:00,J4,761,827,1588
2018-12-02T07:45:00+09:00,J5,540,528,1068
2018-12-02T08:00:00+09:00,J1,1253,1234,2487
2018-12-02T08:00:00+09:00,J2,566,564,1130
2018-12-02T08:00:00+09:00,J3,867,772,1639
2018-12-02T08:00:00+09:00,J4,840,959,1799
2018-12-02T08:00:00+09:00,J5,497,504,1001
2018-12-02T08:15:00+09:00,J1,1332,1351,2683
2018-12-02T08:15:00+09:00,J2,522,518,1040
2018-12-02T08:15:00+09:00,J3,861,783,1644
2018-12-02T08:15:00+09:00,J4,894,947,1841
2018-12-02T08:15:00+09:00,J5,571,571,1142
2018-12-02T08:30:00+09:00,J1,1265,1190,2455
2018-12-02T08:30:00+09:00,J2,488,476,964
2018-12-02T08:30:00+09:00,J3,677,722,1399
2018-12-02T08:30:00+09:00,J4,902,947,1849
2018-12-02T08:30:00+09:00,J5,555,657,1212
2018-12-02T08:45:00+09:00,J1,1225,1263,2488
2018-12-02T08:45:00+09:00,J2,455,511,966
2018-12-02T08:45:00+09:00,J3,735,745,1480
2018-12-02T08:45:00+09:00,J4,805,958,1763
2018-12-02T08:45:00+09:00,J5,467,537,1004
2018-12-02T09:00:00+09:00,J1,1080,1099,2179
2018-12-02T09:00:00+09:00,J2,564,552,1116
2018-12-02T09:00:00+09:00,J3,884,831,1715
2018-12-02T09:00:00+09:00,J4,805,861,1666
2018-12-02T09:00:00+09:00,J5,520,520,1040
2018-12-02T09:15:00+09:00,J1,1119,1111,2230
2018-12-02T09:15:00+09:00,J2,565,577,1142
2018-12-02T09:15:00+09:00,J3,953,880,1833
2018-12-02T09:15:00+09:00,J4,688,776,1464
2018-12-02T09:15:00+09:00,J5,510,510,1020
2018-12-02T09:30:00+09:00,J1,1134,1156,2290
2018-12-02T09:30:00+09:00,J2,666,609,1275
2018-12-02T09:30:00+09:00,J3,791,707,1498
2018-12-02T09:30:00+09:00,J4,795,891,1686
2018-12-02T09:30:00+09:00,J5,511,514,1025
2018-12-02T09:45:00+09:00,J1,1195,1220,2415
2018-12-02T09:45:00+09:00,J2,738,663,1401
2018-12-02T09:45:00+09:00,J3,736,723,1459
2018-12-02T09:45:00+09:00,J4,930,982,1912
2018-12-02T09:45:00+09:00,J5,509,402,911
2018-12-02T10:00:00+09:00,J1,1081,1108,2189
2018-12-02T10:00:00+09:00,J2,765,643,1408
2018-12-02T10:00:00+09:00,J3,749,713,1462
2018-12-02T10:00:00+09:00,J4,899,991,1890
2018-12-02T10:00:00+09:00,J5,432,500,932
2018-12-02T10:15:00+09:00,J1,1026,1123,2149
2018-12-02T10:15:00+09:00,J2,767,681,1448
2018-12-02T10:15:00+09:00,J3,791,758,1549
2018-12-02T10:15:00+09:00,J4,1011,1037,2048
2018-12-02T10:15:00+09:00,J5,457,482,939
2018-12-02T10:30:00+09:00,J1,1063,1049,2112
2018-12-02T10:30:00+09:00,J2,706,636,1342
2018-12-02T10:30:00+09:00,J3,958,888,1846
2018-12-02T10:30:00+09:00,J4,985,1028,2013
2018-12-02T10:30:00+09:00,J5,477,479,956
2018-12-02T10:45:00+09:00,J1,1089,1078,2167
2018-12-02T10:45:00+09:00,J2,721,598,1319
2018-12-02T10:45:00+09:00,J3,947,829,1776
2018-12-02T10:45:00+09:00,J4,771,943,1714
2018-12-02T10:45:00+09:00,J5,505,485,990
2018-12-02T11:00:00+09:00,J1,937,847,1784
2018-12-02T11:00:00+09:00,J2,609,592,1201
2018-12-02T11:00:00+09:00,J3,815,752,1567
2018-12-02T11:00:00+09:00,J4,617,748,1365
2018-12-02T11:00:00+09:00,J5,415,409,824
2018-12-02T11:15:00+09:00,J1,1377,1450,2827
2018-12-02T11:15:00+09:00,J2,907,977,1884
2018-12-02T11:15:00+09:00,J3,1264,1108,2372
2018-12-02T11:15:00+09:00,J4,1066,1135,2201
2018-12-02T11:15:00+09:00,J5,612,685,1297
2018-12-02T11:30:00+09:00,J1,1230,1267,2497
2018-12-02T11:30:00+09:00,J2,571,701,1272
2018-12-02T11:30:00+09:00,J3,1019,1016,2035
2018-12-02T11:30:00+09:00,J4,963,991,1954
2018-12-02T11:30:00+09:00,J5,597,656,1253
