日時,アレイ,札幌→大通り,大通り→札幌,合計
2019-01-01T18:15:00+09:00,J5,535,522,1057
2019-01-01T18:30:00+09:00,J1,1259,1363,2622
2019-01-01T18:30:00+09:00,J2,655,609,1264
2019-01-01T18:30:00+09:00,J3,1076,1008,2084
2019-01-01T18:30:00+09:00,J4,798,748,1546
2019-01-01T18:30:00+09:00,J5,519,514,1033
2019-01-01T18:45:00+09:00,J1,1238,1278,2516
2019-01-01T18:45:00+09:00,J2,619,634,1253
2019-01-01T18:45:00+09:00,J3,908,910,1818
2019-01-01T18:45:00+09:00,J4,899,754,1653
2019-01-01T18:45:00+09:00,J5,496,504,1000
2019-01-01T19:00:00+09:00,J1,1235,1271,2506
2019-01-01T19:00:00+09:00,J2,447,429,876
2019-01-01T19:00:00+09:00,J3,815,752,1567
2019-01-01T19:00:00+09:00,J4,881,796,1677
2019-01-01T19:00:00+09:00,J5,496,502,998
2019-01-01T19:15:00+09:00,J1,1212,1198,2410
2019-01-01T19:15:00+09:00,J2,467,392,859
2019-01-01T19:15:00+09:00,J3,873,829,1702
2019-01-01T19:15:00+09:00,J4,826,809,1635
2019-01-01T19:15:00+09:00,J5,515,510,1025
2019-01-01T19:30:00+09:00,J1,1059,1140,2199
2019-01-01T19:30:00+09:00,J2,436,470,906
2019-01-01T19:30:00+09:00,J3,727,767,1494
2019-01-01T19:30:00+09:00,J4,868,809,1677
2019-01-01T19:30:00+09:00,J5,453,455,908
2019-01-01T19:45:00+09:00,J1,1191,1276,2467
2019-01-01T19:45:00+09:00,J2,423,424,847
2019-01-01T19:45:00+09:00,J3,667,720,1387
2019-01-01T19:45:00+09:00,J4,882,840,1722
2019-01-01T19:45:00+09:00,J5,431,436,867
2019-01-01T20:00:00+09:00,J1,1193,1177,2370
2019-01-01T20:00:00+09:00,J2,462,462,924
2019-01-01T20:00:00+09:00,J3,870,759,1629
2019-01-01T20:00:00+09:00,J4,843,792,1635
2019-01-01T20:00:00+09:00,J5,407,408,815
2019-01-01T20:15:00+09:00,J1,1078,1241,2319
2019-01-01T20:15:00+09:00,J2,420,399,819
2019-01-01T20:15:00+09:00,J3,962,821,1783
2019-01-01T20:15:00+09:00,J4,776,778,1554
2019-01-01T20:15:00+09:00,J5,429,419,848
2019-01-01T20:30:00+09:00,J1,1065,1123,2188
